"Txhash","Blockno","UnixTimestamp","DateTime","From","To","Quantity"
"0x3da4a09844bec705be9c340ae59a0064b7d71aaa763d2ae39b70eb4ba3a4156a","2626288","1479139343","11/14/2016 4:02:23 PM","0x1a22bb6827dbb7df60a6de726519c2a509271695","0xa50949e7a94cbef5d7a145dc2e61b55cdf4181b1","80"
"0x22bdd6b1b29c2503e8791d3b043a3402d1a34b767b9c61c77ccac868e77687c7","2626334","1479140056","11/14/2016 4:14:16 PM","0x8234c57f49a272ab89ed69f445cf9ce68406a1e1","0x956f5e8dbc91f5e7c9dc3f0c671fe58b6a40c1b2","1"
"0x8802ba90cf5607e3102e05dbe7fd68cb5695286d12ddd87e9f2ec50fe456eca5","2626347","1479140274","11/14/2016 4:17:54 PM","0x956f5e8dbc91f5e7c9dc3f0c671fe58b6a40c1b2","0x8234c57f49a272ab89ed69f445cf9ce68406a1e1","1"
"0x4ba7ea61d600f26c2668d0cdf0241e8ea090ca8936263523f703ce09551ba4c7","2626357","1479140393","11/14/2016 4:19:53 PM","0x406a65de7a2e94ef19597a79296e269fada85a71","0xc214d5c896f95477b2cf96ee780529c3aaaf9717","7.8947368421052"
"0x1ab809fd10d91a7306814621ebe801b73380da6d19502d796e97205ac5cbfdbd","2626396","1479140861","11/14/2016 4:27:41 PM","0x3e49763968296d21ff311dbd5c7045f601d36648","0xb03bff63bbde1c78bc3cc0fbc0249c882bb500c1","20000"
"0x3c3bddeda9f14b7628803d5f944ae4af3cff7dd555c3523ba55bee54668c8c2a","2626399","1479140915","11/14/2016 4:28:35 PM","0x406a65de7a2e94ef19597a79296e269fada85a71","0xc214d5c896f95477b2cf96ee780529c3aaaf9717","1"
"0x49ac750fd98bbfb99d19ef956f99f2e2144d8c0e91589a81db0fd20a642fb241","2626410","1479141092","11/14/2016 4:31:32 PM","0x406a65de7a2e94ef19597a79296e269fada85a71","0xc214d5c896f95477b2cf96ee780529c3aaaf9717","1.1052631578947"
"0x506a810ccaa94021bd36d634109cdf84a5001e85ec7722b29facd1a16d448717","2626435","1479141374","11/14/2016 4:36:14 PM","0xb03bff63bbde1c78bc3cc0fbc0249c882bb500c1","0x5e575279bf9f4acf0a130c186861454247394c06","20000"
"0x450589ffef03cd58e428b418edd9c7c761a33a1c63a0407dd8b807398d2e4b07","2626435","1479141374","11/14/2016 4:36:14 PM","0x62646df254f76a060ddaeaadd5b715cb43a377f0","0x04af7d27817c16dd7c78336ee7c4045486dac72b","1000"
"0x019a8e9e456a904140965c32d5dd6035ca51e7760a1172fe5045769f81cde1ba","2626451","1479141583","11/14/2016 4:39:43 PM","0x04af7d27817c16dd7c78336ee7c4045486dac72b","0x936f78b9852d12f5cb93177c1f84fb8513d06263","1000"
"0x797938f252b3d6db59d28a9684cfab32ed0a74bc0fa94a34e56b0e0435b5dcde","2626476","1479141878","11/14/2016 4:44:38 PM","0x1a22bb6827dbb7df60a6de726519c2a509271695","0x68f05f278a2b0e5c33ad4ec23422d9a1f25c4b3c","66.6666666666666"
"0x08ae5635457e29cdc8de480c6192edfd1b61899a3dd1c8a328ba1c405d993eed","2626493","1479142156","11/14/2016 4:49:16 PM","0x1a22bb6827dbb7df60a6de726519c2a509271695","0x68f05f278a2b0e5c33ad4ec23422d9a1f25c4b3c","6666.66666666667"
"0x85f4c1e056c38a8ca3e3ce610832f80a4e3e14802bd64b626363885b367457c9","2626504","1479142271","11/14/2016 4:51:11 PM","0x1a22bb6827dbb7df60a6de726519c2a509271695","0x68f05f278a2b0e5c33ad4ec23422d9a1f25c4b3c","39666.6666666667"
"0xd1c00ae0ab1c72223e30fb1ef1d6b21639a3e5f0204f3ce1155b71b325fbd41d","2626506","1479142326","11/14/2016 4:52:06 PM","0xf6dd631279377205818c3a6725eeefb9d0f6b9f3","0x272b8dff3c43aa900bff803d11c8633251b6dec8","38000"
"0x9e4afee76131d83f1d532231c97bc9f38d2e6a9b836bb9c870f44d5c91c0a847","2626506","1479142326","11/14/2016 4:52:06 PM","0x0020dba1d308339182239056a00fcc146d2e26e0","0xf4e508cf1d30496afe0471b3dd6eb59b1d95974a","3000"
"0xabc49e38e86457a43472a63d48545de81c1893c45439b24f0b19e2bc3f6b2462","2626528","1479142643","11/14/2016 4:57:23 PM","0xf4e508cf1d30496afe0471b3dd6eb59b1d95974a","0x936f78b9852d12f5cb93177c1f84fb8513d06263","3000"
"0xedf77a3192465c291f596281bad5a2804df0aede98bacc340ae1e8040175e663","2626530","1479142646","11/14/2016 4:57:26 PM","0x272b8dff3c43aa900bff803d11c8633251b6dec8","0x5e575279bf9f4acf0a130c186861454247394c06","38000"
"0xb22f54aed6c8f6c61eabe36bb1b299eb97c62ba0f8c6ef021dd0724b7c216e76","2626533","1479142737","11/14/2016 4:58:57 PM","0xd91bf9dc45c6fcbaf406f1bab86a65cd9333c471","0x39677e1c40ac89290b87173d4f28542816bd077d","626628.222272473"
"0xaca4f8f2ddcf4c1302140b68367ef72367f8fe751a2199a3ef682b8fbcea4aa2","2626545","1479142880","11/14/2016 5:01:20 PM","0x936f78b9852d12f5cb93177c1f84fb8513d06263","0x0020dba1d308339182239056a00fcc146d2e26e0","100"
"0xcd4ccc9fe51277988798bb68b7845c87d817b7594fdeaf510c3127d1ac84ba25","2626547","1479142902","11/14/2016 5:01:42 PM","0x1a22bb6827dbb7df60a6de726519c2a509271695","0xc214d5c896f95477b2cf96ee780529c3aaaf9717","50.000000000001"
"0xcf1197ab57d723b03c9368b5f193713ba552a4702a13ad9383daf5e784e03de0","2626558","1479143111","11/14/2016 5:05:11 PM","0x23cf14b0ad92f6b9ff4501e16430bd95ad34d40d","0x1a22bb6827dbb7df60a6de726519c2a509271695","500000"
"0x204d968adacbf51080215d159ba5a4eff4ca96a6c4196c7f935da6195f3ad653","2626559","1479143146","11/14/2016 5:05:46 PM","0x1a22bb6827dbb7df60a6de726519c2a509271695","0x01d37daf1aa53d116461cb6d5226c934ecef46d4","200"
"0x2f7d5540b8fd452d5e654cea8d392b9bca953ff1f9ddb71e9761696f23946f5d","2626560","1479143150","11/14/2016 5:05:50 PM","0x62646df254f76a060ddaeaadd5b715cb43a377f0","0x04af7d27817c16dd7c78336ee7c4045486dac72b","20000"
"0x62ea81b3c0b4c68e6e66445b0d04bbc2091ef8d02f015c7c6b3ea8c08b0eb382","2626587","1479143593","11/14/2016 5:13:13 PM","0x1a22bb6827dbb7df60a6de726519c2a509271695","0x68f05f278a2b0e5c33ad4ec23422d9a1f25c4b3c","46600"
"0xb8ffb5f3dca9fa1d4d017ca5c749f6ecf1053632b7a569ed78f2b48ddb13a270","2626593","1479143668","11/14/2016 5:14:28 PM","0x00f853c2e2476848418d2c7436a0d42dbdba5969","0x605f6148300353a4abff786716294060a4c1fc8a","1000"
"0x4844b6a518ee7f3837d75eb752254d8118571dbe86d7dd9639d9a6a6a1ec5445","2626620","1479144012","11/14/2016 5:20:12 PM","0xd91bf9dc45c6fcbaf406f1bab86a65cd9333c471","0x1173cb9273f4a2a43d9525c8e4f958620eca7769","5124487.25581885"
"0x2ec1dc088bf5e3e850ab0275671fabef9662f500782335cab2b702b93e9aabb6","2626620","1479144012","11/14/2016 5:20:12 PM","0x605f6148300353a4abff786716294060a4c1fc8a","0x5e575279bf9f4acf0a130c186861454247394c06","1000"
"0x2ca0e7993946326ef46d895642aa42b5673de0f58af1938c1752b4a3fcdb3ed4","2626627","1479144133","11/14/2016 5:22:13 PM","0x9777f29c36c624749bbdc077f1fb2877e519b9e9","0x5747ad88f7ea54cad207d3a0c875aa9ad520488a","15000"
"0xbebb91c86e7eb49eb53c15744cd8b16304b6491b2e53cf98e9e0792147aefde3","2626654","1479144555","11/14/2016 5:29:15 PM","0x5747ad88f7ea54cad207d3a0c875aa9ad520488a","0x5e575279bf9f4acf0a130c186861454247394c06","15000"
"0x8e925e78c7d96863cb1d2146c8ac85fd69b5f534ccc0bb52986d7e70942fce31","2626673","1479144830","11/14/2016 5:33:50 PM","0x0020dba1d308339182239056a00fcc146d2e26e0","0xf4e508cf1d30496afe0471b3dd6eb59b1d95974a","100000"
"0xc383e9f70047f1b2ca692bc783e6daedb0f17d475f8fc5d6d0db07045d3c86ab","2626695","1479145131","11/14/2016 5:38:51 PM","0xf4e508cf1d30496afe0471b3dd6eb59b1d95974a","0x936f78b9852d12f5cb93177c1f84fb8513d06263","100000"
"0x8972de7d2cb23595b8a7f9bb9aab1f7b29ce862c2182051e62a69bd1595e6fda","2626824","1479146753","11/14/2016 6:05:53 PM","0x007c6c254b6b7046d505cf9e13e6321ef78e64d9","0x347bcfced3d67000be00ea025f84f524f20ceee3","10"
"0xeed595628ae0aa03ac591ff4881b3c3296a156d10fff01623691b720889c63cc","2626863","1479147329","11/14/2016 6:15:29 PM","0x347bcfced3d67000be00ea025f84f524f20ceee3","0x936f78b9852d12f5cb93177c1f84fb8513d06263","10"
"0xfd403e0d1c9cd3c59bf2cc5ac11baa90fe77c9fa4d759d43a2663f4de22fe012","2626868","1479147359","11/14/2016 6:15:59 PM","0x936f78b9852d12f5cb93177c1f84fb8513d06263","0x260f180cfaa31e8a615545767461d4a0d72902e4","2"
"0xb74db2bd0f2b23d88685b82799c849f4a19df4ac83d7e9551309305354c8b687","2626875","1479147448","11/14/2016 6:17:28 PM","0x04af7d27817c16dd7c78336ee7c4045486dac72b","0x936f78b9852d12f5cb93177c1f84fb8513d06263","20000"
"0x07c0b8c6e5679b4b7e85656a4564333e2ff764d7bd712e44edac2a81ed349c9d","2626910","1479147948","11/14/2016 6:25:48 PM","0x6afbb3fb10fd9e33b091e3053e956c0a286062be","0x01349510117dc9081937794939552463f5616dfb","10000"
"0x55c5ead8f6362e14c892b45e93d1c8c85c6ff2a752583b755357dd43f31355ab","2626947","1479148551","11/14/2016 6:35:51 PM","0x936f78b9852d12f5cb93177c1f84fb8513d06263","0x007c6c254b6b7046d505cf9e13e6321ef78e64d9","10"
"0x78282ef1271ecd43ee325d8e860f2799d5803b0ce1b3bc1ec3caa1499ecdba10","2626959","1479148764","11/14/2016 6:39:24 PM","0x5e575279bf9f4acf0a130c186861454247394c06","0x0fa62d77a542931c0db3a3551f4b1788f9473afa","527.25833205"
"0x50fef03740f06dd1bc7ee2666e75157bd0b8b5f6d0dc3cb92909812f07cfa267","2627005","1479149436","11/14/2016 6:50:36 PM","0x6afbb3fb10fd9e33b091e3053e956c0a286062be","0x84c18aba758899595e5fad3631cbb83ea8b3b377","500"
"0xaec728a5d540fe7883d85580ae5e741242f686b581dda5f6c9a1197ec1b4d880","2627011","1479149587","11/14/2016 6:53:07 PM","0x1fa5ec2f206ea8faf6c6d4919808339d3af3855d","0x0f9eb6274376e1daa06081ac334495788967d865","10000"
"0xfc2161024bba3a0015d12c8d52e3ee434a50aa3aebb39db7299ca94f8a245cc9","2627011","1479149587","11/14/2016 6:53:07 PM","0x84c18aba758899595e5fad3631cbb83ea8b3b377","0x936f78b9852d12f5cb93177c1f84fb8513d06263","500"
"0xd08f34d67fa327f3838a4450c20ec2b92be38b6b2503b4a018235c22b5c4b891","2627048","1479150158","11/14/2016 7:02:38 PM","0x1a22bb6827dbb7df60a6de726519c2a509271695","0x3716ebc61a22bdc7b516683a7ed06b26ab798d6f","666.666666666667"
"0x5ca3871ca8de2b019694632d1593530e88f2d0d7d490dba2cc35853b5760d0bb","2627072","1479150414","11/14/2016 7:06:54 PM","0x399156ee3339f4b29a53e307b98cce09fda3bac7","0x193bd90b68eb1df24d9c52d78960717b5e2ec9bb","500"
"0xeeb79dd80d75e25381deec18e340cfb9f42b7c104c1ed3b676504d7cc29bdba7","2627072","1479150414","11/14/2016 7:06:54 PM","0x0f9eb6274376e1daa06081ac334495788967d865","0x5e575279bf9f4acf0a130c186861454247394c06","10000"
"0xbeddccc3e7ab4229fba612ba3903da777a3c89189135119c9b43863e7152b1ad","2627079","1479150458","11/14/2016 7:07:38 PM","0x6afbb3fb10fd9e33b091e3053e956c0a286062be","0x84c18aba758899595e5fad3631cbb83ea8b3b377","4000"
"0x8c9bd91d4ee33dd356158ac31b147901da5eefa0a1fd90d8b2c3b7297b95cdc5","2627088","1479150623","11/14/2016 7:10:23 PM","0x399156ee3339f4b29a53e307b98cce09fda3bac7","0x193bd90b68eb1df24d9c52d78960717b5e2ec9bb","50000"
"0x9254b0aaec6821953e05aed1dd114a97c80d1944bdb7a90462c49ecfe931c345","2627088","1479150623","11/14/2016 7:10:23 PM","0x84c18aba758899595e5fad3631cbb83ea8b3b377","0x936f78b9852d12f5cb93177c1f84fb8513d06263","4000"
"0xc4b714d04ca664d565ca0f7cf296a7f2451e36a0cc4ad3b9c99c4009adc1b93b","2627096","1479150723","11/14/2016 7:12:03 PM","0x399156ee3339f4b29a53e307b98cce09fda3bac7","0x193bd90b68eb1df24d9c52d78960717b5e2ec9bb","50000"
"0xa188c16c2c64a979d189c87a2bc222e06263026b2b86f96feff871e4ad6af668","2627101","1479150761","11/14/2016 7:12:41 PM","0x399156ee3339f4b29a53e307b98cce09fda3bac7","0xf60d6b7e5831633e94bad72c481d2d6c70b2cd40","500"
"0x1cd814b372caf94203b04ff88ba58833f6e1fe4b7ed55c0e0134d34a36e2bc0d","2627109","1479150877","11/14/2016 7:14:37 PM","0x1a22bb6827dbb7df60a6de726519c2a509271695","0x3716ebc61a22bdc7b516683a7ed06b26ab798d6f","19662.1043546667"
"0x29901ce1d347f35107f80d10754a9862f86cc8faada5545f1edc303d16af7c74","2627109","1479150877","11/14/2016 7:14:37 PM","0x62646df254f76a060ddaeaadd5b715cb43a377f0","0x04af7d27817c16dd7c78336ee7c4045486dac72b","40000"
"0x815f844da7e418b86cb18929fc295c5dc35f259fcff3443f5629315a23f619bc","2627109","1479150877","11/14/2016 7:14:37 PM","0x04af7d27817c16dd7c78336ee7c4045486dac72b","0x936f78b9852d12f5cb93177c1f84fb8513d06263","40000"
"0xebc23c3d5472ccde42ddc100d6da0c8dfbb39f6ffb5b225c79096864d5f122ac","2627109","1479150877","11/14/2016 7:14:37 PM","0x62646df254f76a060ddaeaadd5b715cb43a377f0","0x04af7d27817c16dd7c78336ee7c4045486dac72b","40000"
"0xcf8bb4da925f6f2c15f7ba1a9f97580f5dec6846b2b2fa9837a28664f44c19d0","2627113","1479150959","11/14/2016 7:15:59 PM","0x01349510117dc9081937794939552463f5616dfb","0x6afbb3fb10fd9e33b091e3053e956c0a286062be","10000"
"0x21c494a782db5a82086a45ce64ddffb30533c69f613e91d14ce4c64de9131fa5","2627120","1479150990","11/14/2016 7:16:30 PM","0x04af7d27817c16dd7c78336ee7c4045486dac72b","0x936f78b9852d12f5cb93177c1f84fb8513d06263","40000"
"0xcb71be762b48cc8304188404a67f119f633e00bdf380c49c1c1f61441170ec44","2627123","1479151019","11/14/2016 7:16:59 PM","0x399156ee3339f4b29a53e307b98cce09fda3bac7","0xf60d6b7e5831633e94bad72c481d2d6c70b2cd40","4500"
"0xf226163d8fa54aee539f6efbbc1b5bb5316dacd037e7a4af2237dc761d52fb66","2627129","1479151091","11/14/2016 7:18:11 PM","0x6afbb3fb10fd9e33b091e3053e956c0a286062be","0x84c18aba758899595e5fad3631cbb83ea8b3b377","10500"
"0xbab44c2f548ac77980368d5b53819f5ee4942a7474dd5ca82b7cd230db510d79","2627134","1479151155","11/14/2016 7:19:15 PM","0x84c18aba758899595e5fad3631cbb83ea8b3b377","0x936f78b9852d12f5cb93177c1f84fb8513d06263","10500"
"0x79beec6da56494aa2920cae01efd313ef74a2df195438ad4340f11467147af87","2627158","1479151458","11/14/2016 7:24:18 PM","0xf883c87561bbb16a281e2d247ef61fee1f6a4f2a","0x8fdb7441bd9263499af346135153a737aa9b3fbb","1"
"0xe85132b93266d32817f8391dc28f98083d1e05fa04480f76af1ca588f56153ca","2627245","1479152759","11/14/2016 7:45:59 PM","0x8fdb7441bd9263499af346135153a737aa9b3fbb","0x8fdb7441bd9263499af346135153a737aa9b3fbb","1"
"0xe8e17b11ab26df1bf29c7e8c49e25c4fa1c6a21530c5c89fa2c06b1b60124a23","2627291","1479153480","11/14/2016 7:58:00 PM","0x8fdb7441bd9263499af346135153a737aa9b3fbb","0xffd41efe3d3c073f4c7dbf2cec7c19111fc7523e","1"
"0x69ce4f239b764700350c7d640eda74420c92b546ffb66d986cd805fbebf36a24","2627301","1479153628","11/14/2016 8:00:28 PM","0xffd41efe3d3c073f4c7dbf2cec7c19111fc7523e","0xf883c87561bbb16a281e2d247ef61fee1f6a4f2a","1"
"0x3f36de97fd3b9dec0b503eea848832859ef1515f1ac1885e82e26106cf3e7c73","2627312","1479153763","11/14/2016 8:02:43 PM","0xf883c87561bbb16a281e2d247ef61fee1f6a4f2a","0xffd41efe3d3c073f4c7dbf2cec7c19111fc7523e","1"
"0x8e8b7f1e68ad14d9c1078e1b24b000353c1a423b70b40fcd0b892b4d4fcc5e64","2627312","1479153763","11/14/2016 8:02:43 PM","0x54b0ad2e694f234e01822b4f24b6c2ab126a577f","0xcd68762eb52324f4d83040e2c85d8aea51ec0d31","52.3933440000002"
"0x9600a329151ccf12f6644ea2f10fd317541d270834d37aa454bf8c8343558465","2627314","1479153795","11/14/2016 8:03:15 PM","0x1a22bb6827dbb7df60a6de726519c2a509271695","0xf60d6b7e5831633e94bad72c481d2d6c70b2cd40","666.666666666667"
"0x920de26192ba6048009e38e96312f5725710f6a99dfeb746cd10a1a01091e0e7","2627368","1479154511","11/14/2016 8:15:11 PM","0x1a22bb6827dbb7df60a6de726519c2a509271695","0xf60d6b7e5831633e94bad72c481d2d6c70b2cd40","4000"
"0x61815dd0ab8d5eedc4c00e28a29d34db56a17bcfa6673b38cf2ebe36787beebe","2627407","1479155032","11/14/2016 8:23:52 PM","0x1a22bb6827dbb7df60a6de726519c2a509271695","0xc046b59484843b2af6ca105afd88a3ab60e9b7cd","333.333333333333"
"0xad86c4d3c62f8e25b09cb53dd482d0dad4087e686aa587e26b36c23622b3c406","2627410","1479155090","11/14/2016 8:24:50 PM","0x1a22bb6827dbb7df60a6de726519c2a509271695","0xc046b59484843b2af6ca105afd88a3ab60e9b7cd","1333.33333333333"
"0xdd3484005a9af69234d8489f71c787186a5716a3b80068f94f323c21bbbe38c7","2627427","1479155336","11/14/2016 8:28:56 PM","0x5e575279bf9f4acf0a130c186861454247394c06","0x3a7db224acae17de7798797d82cdf8253017dfa8","99998"
"0xdca145f1e4403e732ffd9649242005c6ed400166648317c7c2f0e7c569506bdf","2627452","1479155685","11/14/2016 8:34:45 PM","0x260f180cfaa31e8a615545767461d4a0d72902e4","0x3a7db224acae17de7798797d82cdf8253017dfa8","2"
"0x62a3ccfd07516e0d03c5c73e274f92b56766832ccd8b7ad8cdd7df519f20e651","2627467","1479155916","11/14/2016 8:38:36 PM","0x08436806702bd1a8840e3797f1e3ece548d7d86c","0xfed9d1b9510529a7b0e7debe0747eeac118cea60","1244140"
"0x46b0378fa9e62de7a1f3e63fd2cb41383bc44ce46b233d89af934076c8b97a03","2627487","1479156199","11/14/2016 8:43:19 PM","0x8fdb7441bd9263499af346135153a737aa9b3fbb","0xffd41efe3d3c073f4c7dbf2cec7c19111fc7523e","4000"
"0xb2edb0744090137a6d775220035e10b85550d05341dc3aaf5a4abe65ef2d8b52","2627487","1479156199","11/14/2016 8:43:19 PM","0x8fdb7441bd9263499af346135153a737aa9b3fbb","0xffd41efe3d3c073f4c7dbf2cec7c19111fc7523e","999"
"0xf49b0cccf16bb9b6b4e36e218d2177a8c3e42941235c94a97a4e31f4992094ac","2627491","1479156320","11/14/2016 8:45:20 PM","0xffd41efe3d3c073f4c7dbf2cec7c19111fc7523e","0xf883c87561bbb16a281e2d247ef61fee1f6a4f2a","250"
"0xb52e886a95c15f94f28bc3bdb7aa510092bb7e7536d1af29b2ec81a159bffde2","2627556","1479157303","11/14/2016 9:01:43 PM","0x5e575279bf9f4acf0a130c186861454247394c06","0x140d9860062090154cd00ca43ee6da02f1a43be6","196"
"0x22e6317d4fdf5861f8aca073a2cf810b2d7d7a57689648c9992cca2650430f5b","2627575","1479157566","11/14/2016 9:06:06 PM","0x1a22bb6827dbb7df60a6de726519c2a509271695","0xfd9b05f199ac774579881fe966dea3ab701c89e6","66.6666666666666"
"0x8a5e7eee3e71b7dfedef1b8a09026c756c3173da875379be97c365f3db524641","2627607","1479158016","11/14/2016 9:13:36 PM","0x1a22bb6827dbb7df60a6de726519c2a509271695","0xfd9b05f199ac774579881fe966dea3ab701c89e6","10000"
"0xb5a9fb01ecd860161edd317732bbd40d9771f95e097d2c0543f266c8d0e2790d","2627779","1479160448","11/14/2016 9:54:08 PM","0xffd41efe3d3c073f4c7dbf2cec7c19111fc7523e","0xf883c87561bbb16a281e2d247ef61fee1f6a4f2a","500"
"0x85d4498b9c429a1ec61d86159ccd65433ec9a7f88d39345c5ec1508dd2240f12","2628152","1479165681","11/14/2016 11:21:21 PM","0x1a22bb6827dbb7df60a6de726519c2a509271695","0xa50949e7a94cbef5d7a145dc2e61b55cdf4181b1","1333.33333333333"
"0x42a3212c6f357dd6c7507939a8590b0433bfeee07c48b89dbf5a8ec4da628c0c","2628172","1479165938","11/14/2016 11:25:38 PM","0x399156ee3339f4b29a53e307b98cce09fda3bac7","0x139130177c2c98e3a934098560d4ba7e5cd37375","50"
"0xc9f7fcc6e86a4fc44f59cc80e3bfec8b173d112bc9b78866567bd3e9755f086c","2628201","1479166243","11/14/2016 11:30:43 PM","0x399156ee3339f4b29a53e307b98cce09fda3bac7","0x139130177c2c98e3a934098560d4ba7e5cd37375","13500"
"0xbe7433b6ec5155b88d9d281a55e51d81a2ed4699023994fd5a3e74f80daa704a","2628213","1479166415","11/14/2016 11:33:35 PM","0x139130177c2c98e3a934098560d4ba7e5cd37375","0xbbaae310794e019c590408f2727490993e56d93a","13500"
"0x4036f2c558f8287271e5f90123bee140647e7fe70c436c323361f911227504b8","2628227","1479166585","11/14/2016 11:36:25 PM","0x4104e4b12e73bc99dd4f20a39525d07aa395c0d4","0x0020dba1d308339182239056a00fcc146d2e26e0","10000"
"0xfae05ef81ca6e16406af56ceeedb5730d98ef31fd0d077388f3e9de80f5a0d9e","2628235","1479166721","11/14/2016 11:38:41 PM","0x4104e4b12e73bc99dd4f20a39525d07aa395c0d4","0x0020dba1d308339182239056a00fcc146d2e26e0","100000"
"0x238a9a05009c1f67e5d4a732f29bb605d13149c68441b5ae77fd58ec3407ad8f","2628251","1479166922","11/14/2016 11:42:02 PM","0x399156ee3339f4b29a53e307b98cce09fda3bac7","0x2843c7cf7b71387a75c94d9c708953e44d6ec47c","850"
"0xbfae44acde44df9de5a758bd6704350fc96dc6325e15aa27679de0fb491b19be","2628265","1479167037","11/14/2016 11:43:57 PM","0x0020dba1d308339182239056a00fcc146d2e26e0","0x399156ee3339f4b29a53e307b98cce09fda3bac7","70000"
"0x0fd2999abe564760e0dc1f7a9d24a55ffc02a16807180d90a896a7f63c2559be","2628273","1479167201","11/14/2016 11:46:41 PM","0x2843c7cf7b71387a75c94d9c708953e44d6ec47c","0x27382ae61674ea7676c661abf4aa94e29d5847c8","850"
"0x756565e038edcdcd2f4561b7c2cefba3dbd88508750e549b4b52b990483fd184","2628383","1479168592","11/15/2016 12:09:52 AM","0x1a22bb6827dbb7df60a6de726519c2a509271695","0x2c2d8a1f8fb86a80da69226f829180bdf6e13365","666.666666666667"
"0xdd6028962f2b9b960c62c26c8c8cbfe717bc028432347ac75fbf57f8eac34b6b","2628393","1479168854","11/15/2016 12:14:14 AM","0xc0081f0e16cbceec6df8e63986212a52ee493540","0x2c2d8a1f8fb86a80da69226f829180bdf6e13365","531.914893617021"
"0x745780cf312aec69a6f9d8e9db11b989b06f7a00560fff9fe846a9f6771f13b6","2628401","1479168942","11/15/2016 12:15:42 AM","0x1a22bb6827dbb7df60a6de726519c2a509271695","0x2c2d8a1f8fb86a80da69226f829180bdf6e13365","25333.3333333333"
"0x6c967880438f48ff731fe0de33b83c37a771493d25da3ac63b20489aff973f96","2628410","1479169143","11/15/2016 12:19:03 AM","0x1a22bb6827dbb7df60a6de726519c2a509271695","0x139130177c2c98e3a934098560d4ba7e5cd37375","66.6666666666666"
"0xb99d2ed6b534ca67b5dbc5f7fc483d36acebdf8caa033218f84642aa64e9a8bd","2628426","1479169521","11/15/2016 12:25:21 AM","0x1a22bb6827dbb7df60a6de726519c2a509271695","0x139130177c2c98e3a934098560d4ba7e5cd37375","14933.3333333333"
"0xf130e363a058d9b7ed22be321d8e963568ce9432cc9b0b4983f46971a1d2e951","2628440","1479169697","11/15/2016 12:28:17 AM","0x139130177c2c98e3a934098560d4ba7e5cd37375","0xbbaae310794e019c590408f2727490993e56d93a","15000"
"0x3180e60edd0d9ea0c872b942338330b07d63bd8e645fabcc987057c365cc4ed4","2628518","1479171128","11/15/2016 12:52:08 AM","0xe92f5e88490a829963ec643ecdeb0e17eb282c1a","0x16b0efd3ae2e6638d7f70beb671664cb1df54393","20"
"0x8db9fb7f73d62d1318d08c96064dad3441ecdacc81e23a681aad09e6d6e36980","2628647","1479172977","11/15/2016 1:22:57 AM","0x7713fef2af00e9cc657f1ebe66bf1b560fae2981","0xa4abbeb1547b9e67eb92a4cbc13b04f0c5aa8a12","1"
"0x40454addf1c7c2b10c4d918aedd8357f9c7733623e1158baf7494dc479f1160f","2628696","1479173736","11/15/2016 1:35:36 AM","0xd91bf9dc45c6fcbaf406f1bab86a65cd9333c471","0x0760b1aefae98678697cd469c1d0f5579a048293","5694990.223"
"0x96941fda08850e19dbe28e0f5e06e60c558deaffdad4cf5ac6f44ef2dbc0c1b7","2628709","1479173898","11/15/2016 1:38:18 AM","0x399156ee3339f4b29a53e307b98cce09fda3bac7","0x0d6e069105897e3c56d4e65896267b999dbb5f73","5"
"0x7d3c7c9029721ce3fa0868db57cc0fac817b1b8a8781aaf2a42de14aa12b0686","2628766","1479174731","11/15/2016 1:52:11 AM","0x1a22bb6827dbb7df60a6de726519c2a509271695","0xbcee238d154c6352f6e7978d33470618f69b81ff","953.40801"
"0x31053a5a304914378816d6d304450ebfbb25556d3007c27165f317640c1abc58","2628792","1479175064","11/15/2016 1:57:44 AM","0x399156ee3339f4b29a53e307b98cce09fda3bac7","0x0d6e069105897e3c56d4e65896267b999dbb5f73","500"
"0xeeaa44f443c1cae2341f51ab94489ce4d1fc218104d9ef91dc9e43ed1d47235d","2628889","1479176345","11/15/2016 2:19:05 AM","0x1a22bb6827dbb7df60a6de726519c2a509271695","0xc21c3ed8d218fe804459311bfa4674b618c39260","666.666666666667"
"0xfa96d30ff4acb8215806d3b4fa4fcb4fd066c445032356971e381240654ddb3f","2628896","1479176395","11/15/2016 2:19:55 AM","0xc046b59484843b2af6ca105afd88a3ab60e9b7cd","0xe352c3c8ca6d05d3e123579871fe8d21329b9377","50"
"0x1abfe453cc35294c5d888e8856854e37acfc2f042fb42b393d399b31fb2fc2ce","2628917","1479176741","11/15/2016 2:25:41 AM","0x1a22bb6827dbb7df60a6de726519c2a509271695","0xc21c3ed8d218fe804459311bfa4674b618c39260","8666.66666666667"
"0xd517b6aa1ddd62ae6cdde15119517f73c21ff366d6001cd57321fd18812df3bc","2628918","1479176742","11/15/2016 2:25:42 AM","0xc046b59484843b2af6ca105afd88a3ab60e9b7cd","0xfc9c98f09fc93b09050c0f3fd28d22cdaa00d33c","100"
"0x4906ec7879990e1a168963a46934957b1682e1de724cb7404b01297747b528bd","2628971","1479177516","11/15/2016 2:38:36 AM","0x0d6e069105897e3c56d4e65896267b999dbb5f73","0xc21c3ed8d218fe804459311bfa4674b618c39260","505"
